lfdn,external_lfdn,tester,dispcode,lastpage,quality,duration,c_0001,c_0002,c_0003,c_0004,c_0005,c_0006,c_0007,p_0001,v_19,v_258,v_42,v_21,v_22,v_23,v_24,v_25,v_28,v_30,v_31,v_32,v_33,v_34,v_35,v_37,v_38,v_39,v_36,v_200,v_201,v_202,v_203,v_204,v_205,v_153,v_154,v_155,v_156,v_157,v_158,v_181,v_182,v_183,v_184,v_185,v_186,v_187,v_188,v_189,v_190,v_191,v_192,v_193,v_194,v_195,v_196,v_197,v_198,v_177,v_180,v_178,v_179,v_11,v_12,v_13,v_14,v_15,v_16,v_86,v_87,v_88,v_17,v_248,v_199,v_250,v_246,v_231,v_232,v_233,v_206,v_207,v_208,v_209,v_210,v_211,v_213,v_214,v_215,v_216,v_217,v_220,v_221,v_222,v_223,v_259,v_260,v_261,v_262,v_263,v_264,v_265,browser,referer,device_type,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,quota_rejected_id,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts5873422,rts5873424,rts5873425,rts5873427,rts5873428,rts5873429,rts5873430,rts5873431,rts5873432,rts5873433,rts5873435,rts5873436,rts5873437,rts5873438,rts5873439,rts5873441,rts5873442,rts5873444,rts5873445,rts5873447,rts5873449,rts5873452,rts5873453,rts5873454,rts5873456,rts5873457,rts5873458
3235,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,1,90,15,5,PUHWVRIYWC,0,1,1,0,1,1,0,1,ONKRZSXOEM,1,1,1,1,2,1,1,1,1,1,0,4,3,4,4,4,4,4,3,2,2,4,2,3,3,1,2,1,3,4,2,3,3,3,1,2,4,3,3,1,1,0,0,1,0,0,0,0,1,1,2,-77,5,2,3,-77,1,3,1,1,0,1,1,1,0,1,1,3,1,5,5,1,4,5,5,4,4,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,5,9,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",0,1,0,-77,-77,1ba61be9d10626fd42d450fcc6b992dd,1,0,1620164012,5/4/2021 21:33,5/4/2021 21:33,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
3240,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,1,49,7,3,WEJBGGDEQY,1,1,1,1,1,0,1,1,YWPDXPOFKI,1,1,1,0,2,1,1,1,1,1,0,2,1,1,3,4,2,2,3,3,1,3,2,2,2,2,4,4,1,3,3,2,4,1,4,3,2,2,4,0,1,0,0,0,0,1,0,1,2,2,2,-77,4,2,3,-77,2,3,0,0,1,1,1,0,1,0,0,2,1,4,2,2,5,3,3,5,3,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,4,7,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",0,0,0,-77,-77,89acb47aa80b9517923dc64ae36939c4,1,0,1620164018,5/4/2021 21:33,5/4/2021 21:33,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
3247,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,29,13,6,NJMYQJPHLW,1,0,1,0,1,0,0,1,IVRZMTVIVD,1,0,0,0,1,1,1,1,1,1,1,3,4,4,3,2,2,2,2,1,3,2,4,3,2,4,1,3,3,3,1,4,2,2,1,2,1,4,4,1,1,1,1,1,1,0,0,0,2,2,1,-77,9,3,-77,-77,2,1,0,1,0,1,1,1,0,0,0,2,2,-77,2,3,3,1,2,3,4,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,3,9,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873457,5873458,5873462",0,0,0,-77,-77,7f11379c55263c47900a48249ae648c9,1,0,1620164026,5/4/2021 21:33,5/4/2021 21:33,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1
3255,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,1,48,7,6,KWLPRTVZCB,0,0,0,0,1,1,1,1,XCACDLSAWO,0,1,0,0,2,1,1,1,1,1,1,1,4,1,3,3,2,1,4,2,4,4,1,1,3,3,2,4,1,2,4,2,1,4,3,1,3,2,1,1,1,1,0,0,0,1,1,0,4,2,1,-77,3,3,-77,-77,3,3,1,1,0,1,1,1,1,0,1,3,1,8,2,2,2,4,1,3,3,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,4,9,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,1,0,-77,-77,909d88b25ad2d91e54406929199e67ed,1,0,1620164034,5/4/2021 21:33,5/4/2021 21:33,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1
3260,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,1,46,1,5,HOKZWBGHUX,1,0,1,1,1,1,1,1,HJNZVULZOM,0,0,0,0,1,0,1,1,0,1,1,1,2,1,3,4,4,4,2,4,2,2,2,1,4,4,1,2,4,1,1,4,3,1,3,2,2,2,2,1,1,1,0,1,1,1,0,0,4,1,2,-77,11,2,1,3,2,3,0,0,1,0,0,0,0,1,1,2,1,5,5,5,1,5,1,3,5,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,4,9,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873449,5873450,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",0,1,0,-77,-77,2479f92f37a323526989eafc4b122cc9,1,0,1620164040,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
3261,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,74,15,7,EOQRJZFSIQ,1,0,1,1,0,1,0,0,GXKLACVRJC,1,1,0,0,2,1,1,0,1,0,0,1,2,1,2,1,2,4,4,3,4,1,2,1,1,3,1,2,3,2,2,1,2,2,4,2,3,3,1,1,1,1,1,0,0,0,1,0,4,2,2,-77,11,3,-77,-77,1,3,1,1,0,0,1,1,1,0,1,2,1,7,5,3,5,1,3,3,3,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,da0dd0319d358cd587e785b5cb97b623,1,0,1620164042,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
3276,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,29,5,4,MBMXQOWKCL,1,0,0,0,0,1,1,1,BHYUKLJWGR,0,0,1,1,1,1,1,0,0,1,1,1,4,2,3,2,3,3,1,1,1,1,1,4,3,2,4,1,2,4,2,3,2,3,3,4,1,4,3,0,1,0,0,0,1,1,0,1,3,1,2,-77,8,1,3,-77,2,2,0,1,0,1,0,0,1,0,1,2,1,1,2,4,4,1,5,3,5,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,3,8,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,1,0,-77,-77,ef1825d8a132d1062e8c965a2fbbc80f,1,0,1620164059,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
3285,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,72,13,4,CODJVADQEZ,0,1,0,1,0,0,1,1,OUVAUREXKE,0,1,1,0,1,1,1,0,0,0,1,4,1,4,2,4,2,4,3,4,2,3,4,3,1,2,1,1,2,3,3,1,4,4,4,1,3,3,4,0,1,0,1,0,1,1,0,1,2,2,1,-77,9,1,2,3,2,2,1,1,1,0,0,1,0,1,1,2,2,-77,2,5,3,3,5,1,2,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,8,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873449,5873450,5873452,5873453,5873454,5873455,5873457,5873458,5873462",1,1,0,-77,-77,658babda61fea7d2ea075f8bf5dfdc44,1,0,1620164069,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
3288,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,1,66,8,5,QJTQCBENPA,1,1,0,0,1,0,1,1,GQAUMRMZIE,0,0,1,0,2,1,1,1,1,0,1,4,3,4,4,2,4,1,2,4,2,2,4,3,1,3,2,1,2,1,3,4,4,3,3,4,1,4,4,1,1,0,0,0,0,0,1,0,1,1,3,1,10,1,3,-77,2,3,0,1,0,1,0,0,1,1,0,1,1,5,5,1,3,3,4,5,5,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,5,9,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873441,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,b9ade1fa6955817aa43c83c355c3de2c,1,0,1620164073,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3290,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,48,1,7,YWSSPHZNQH,1,1,1,1,1,1,1,1,JTKVYBVILW,0,0,0,1,1,1,1,0,0,1,0,4,4,3,4,1,3,3,3,4,4,4,2,1,1,1,2,3,1,3,3,3,2,2,1,1,4,3,2,1,1,0,0,0,0,0,0,0,3,2,2,-77,1,1,3,-77,3,1,1,1,0,1,0,0,1,0,0,2,1,4,2,5,2,4,3,5,4,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,4,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",0,1,0,-77,-77,12475cee89e869e09c811f2eb161edb2,1,0,1620164077,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
3295,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,60,7,3,GILOWTOVEW,1,1,0,1,1,0,0,0,GBBRNPUXCA,1,0,1,0,1,0,1,0,1,1,1,3,2,4,3,3,3,3,2,1,3,1,3,4,3,3,1,3,1,3,4,2,2,2,1,1,1,3,4,0,0,1,0,0,1,1,1,1,3,1,2,-77,7,1,2,3,1,3,0,1,0,0,1,1,0,1,1,3,1,1,4,3,4,3,2,4,1,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537..36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,7,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873449,5873450,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,2f247474edccfee1e4718cee18639644,1,0,1620164083,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
3298,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,1,92,9,4,TUWJPDXULS,1,1,0,0,1,0,1,1,NWMUDZUGRY,0,1,0,1,1,0,1,0,1,0,1,1,3,3,4,3,3,3,1,1,4,4,4,2,1,4,1,4,2,1,1,3,2,1,1,4,2,3,2,1,1,0,1,0,0,0,1,0,1,1,3,4,4,3,-77,-77,2,1,1,0,1,0,1,1,1,1,1,1,1,3,2,1,4,3,3,3,2,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,5,8,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873441,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,f3b3d9775cca5aaab0f09278d3c32cec,1,0,1620164087,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
3308,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,80,16,7,PVQPFBLPRJ,0,0,1,0,0,0,0,1,IFNXOQOEPB,1,0,0,0,2,0,1,1,1,0,1,1,1,4,2,2,3,3,2,2,1,4,4,1,1,3,1,4,4,4,1,1,3,1,3,3,1,4,4,1,1,0,0,0,1,1,1,0,1,1,2,-77,3,3,-77,-77,3,1,1,1,1,0,0,1,0,1,0,2,2,-77,5,4,1,3,5,1,3,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873457,5873458,5873462",1,1,0,-77,-77,e0a377676453d5085caec2cfa0e4c5e0,1,0,1620164097,5/4/2021 21:34,5/4/2021 21:34,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1
3311,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,1,44,4,3,ZQODVTKMPM,0,1,0,0,0,1,0,1,YIIDTZQLWL,0,0,0,0,1,0,1,1,1,0,1,1,4,2,2,2,2,2,4,4,2,3,3,1,3,4,2,4,1,1,2,1,3,2,1,1,3,1,1,1,0,1,1,0,0,0,1,0,4,2,2,-77,11,3,-77,-77,3,3,0,0,0,1,1,0,0,0,1,1,2,-77,2,1,4,5,4,4,3,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,4,7,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873457,5873458,5873462",1,0,0,-77,-77,8ab269a88520e96dd456ce9d904908c4,1,0,1620164100,5/4/2021 21:35,5/4/2021 21:35,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1
3312,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,81,1,7,NDPCALXMAO,0,0,1,1,0,1,1,1,DSPSWRUZVG,1,0,1,1,1,0,1,1,1,0,0,4,1,2,3,3,4,2,2,2,1,1,2,2,3,1,2,1,4,3,3,4,3,3,1,3,3,4,3,1,0,1,1,1,0,0,0,1,4,2,2,-77,1,3,-77,-77,2,1,1,0,1,1,1,1,0,1,0,3,2,-77,3,4,4,4,3,5,5,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873457,5873458,5873462",1,1,0,-77,-77,09a5e7a656fbb97141e2395cf050ac83,1,0,1620164101,5/4/2021 21:35,5/4/2021 21:35,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
3322,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,1,86,12,7,WZFZIACQVB,1,1,1,1,1,0,1,1,MQBRPLQKHN,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,4,1,3,3,1,3,4,3,4,1,1,3,1,2,1,3,3,3,2,3,4,1,0,1,0,0,0,1,1,0,1,1,1,2,-77,7,3,-77,-77,3,1,1,0,1,1,1,1,0,0,0,3,1,2,1,2,1,5,4,1,4,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,5,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,2212e1f11c5e06279a3ccbcd1e135981,1,0,1620164111,5/4/2021 21:35,5/4/2021 21:35,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1
3343,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,37,7,3,OIUKAYJAZR,1,0,0,0,1,0,1,0,JXGHOSTVNK,1,0,0,0,2,1,1,0,0,1,1,1,3,2,1,2,3,2,4,1,4,4,2,3,3,1,2,2,2,3,3,3,3,3,1,1,2,4,3,0,0,0,0,1,0,0,0,1,3,2,2,-77,8,2,3,-77,3,2,0,1,0,1,1,0,0,0,1,1,2,-77,3,3,2,1,2,5,4,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,3,7,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873452,5873453,5873454,5873455,5873457,5873458,5873462",0,1,0,-77,-77,2d3ffde56849a12a359001e8fcc430f5,1,0,1620164134,5/4/2021 21:35,5/4/2021 21:35,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
3352,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,40,1,7,DHVMAXPKNI,1,1,0,0,0,1,1,1,BNYXFBZORB,1,0,0,1,1,0,1,1,0,1,0,3,4,4,2,4,4,1,1,1,1,1,2,3,3,1,3,4,2,1,4,3,1,3,2,4,3,3,2,0,0,1,1,0,0,0,0,1,4,2,1,-77,8,3,-77,-77,3,3,1,1,0,1,1,1,0,0,1,3,2,-77,2,1,2,2,3,3,5,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,4,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873457,5873458,5873462",1,0,0,-77,-77,cc059c66d8570a36c11014785499125c,1,0,1620164144,5/4/2021 21:35,5/4/2021 21:35,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
3357,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,21,4,3,XXCJDSMMFA,0,0,0,0,1,1,0,0,HOLMCZOMCI,0,0,0,0,1,0,1,1,1,1,1,2,1,1,1,4,2,2,1,4,3,4,3,3,1,2,1,2,2,3,2,2,4,4,4,4,4,1,4,1,1,0,0,1,1,1,0,0,1,1,2,-77,9,1,3,-77,1,2,0,0,1,1,1,0,0,0,0,1,1,3,3,2,3,2,1,3,3,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,3,7,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,1,0,-77,-77,e151833165fb799d0836e19f364645ca,1,0,1620164150,5/4/2021 21:35,5/4/2021 21:35,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
3358,0,1,31,5873462,-77,1,-66,-66,-66,-66,-66,-66,-66,-99,2,65,16,7,PMJDMCSJVR,0,0,0,0,0,1,1,0,KXERXUKSBK,0,1,1,0,2,0,1,0,0,1,0,2,3,2,4,3,3,1,3,1,4,2,4,1,2,1,1,4,4,1,1,3,4,2,2,2,2,3,4,0,0,1,1,1,1,0,1,0,1,2,1,-77,7,1,2,3,1,2,1,0,1,1,1,0,0,1,1,2,2,-77,4,5,1,5,4,3,4,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873449,5873450,5873452,5873453,5873454,5873455,5873457,5873458,5873462",1,0,0,-77,-77,bcad9c10a0d2954383d6798957250add,1,0,1620164152,5/4/2021 21:35,5/4/2021 21:35,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
